gene_id;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;gene_name;product;significance
AENJPLPP_00374;1108.52410045521;-2.77619748890909;0.0974883848690245;-28.4772128765791;2.24385424292396e-178;2.13532795927927e-177;;hypothetical protein;Down in serum
AENJPLPP_01615;2124.75106546503;2.13040130892996;0.0750539518004127;28.3849318766749;3.10339144073516e-177;2.94367292358983e-176;;Zinc-type alcohol dehydrogenase-like protein;Up in serum
AENJPLPP_00656;1498.55112734336;-2.09579071950492;0.0739952974546347;-28.3232960958068;1.78551484572095e-176;1.68812312686345e-175;xerC_4;Tyrosine recombinase XerC;Down in serum
AENJPLPP_02341;3135.53426837108;2.4436664605748;0.0863361953433196;28.3040786179823;3.07868178429415e-176;2.90133377212446e-175;;hypothetical protein;Up in serum
AENJPLPP_01069;4529.40038205935;2.06643972862141;0.0731063511184958;28.266213495897;8.99669591275885e-176;8.4510898380496e-175;iolS;Aldo-keto reductase IolS;Up in serum
AENJPLPP_02486;1719.39999597467;2.11941150275097;0.0750991786417447;28.2215004355969;3.18585512816782e-175;2.98302576631019e-174;rpoN1;RNA polymerase sigma-54 factor 1;Up in serum
AENJPLPP_01832;2236.18682194775;2.28411612436605;0.0810673372304518;28.1755414991977;1.16618231989816e-174;1.08843683190495e-173;scmP;N-acetylcysteine deacetylase;Up in serum
AENJPLPP_00582;32497.2523368622;8.3317239784249;0.298220383270316;27.9381438889534;9.18555972696629e-172;8.54579869805937e-171;purH;Bifunctional purine biosynthesis protein PurH;Up in serum
AENJPLPP_01917;1249.92404157935;-2.38324506069388;0.0853640920382229;-27.9185896995982;1.58702708313261e-171;1.47179072168222e-170;metN2;Methionine import ATP-binding protein MetN 2;Down in serum
AENJPLPP_01831;4251.17629179695;2.26223012285576;0.0810943084148428;27.8962872620256;2.95962783756877e-171;2.73601151206357e-170;yclM;Aspartokinase 3;Up in serum
AENJPLPP_00325;699.369839425929;3.09883721014225;0.111100828924842;27.8921160186713;3.32532092809487e-171;3.06434637424438e-170;;hypothetical protein;Up in serum
AENJPLPP_00875;6766.12479462;-1.51709552550122;0.0544086876802426;-27.88333242693;4.2496419452278e-171;3.90377203296635e-170;mltG;Endolytic murein transglycosylase;Down in serum
AENJPLPP_02140;2839.88064436366;5.58858890187686;0.200777094531628;27.8347931815325;1.6458309243944e-170;1.50712567667814e-169;licA_2;Lichenan-specific phosphotransferase enzyme IIA component;Up in serum
AENJPLPP_01273;10681.5045893427;-1.45812767799773;0.0524074204399966;-27.8229240393008;2.2909703680394e-170;2.09131840493127e-169;;hypothetical protein;Down in serum
AENJPLPP_00114;2901.75066543925;-1.88457853683041;0.0677508828997117;-27.8162948757443;2.75559637619969e-170;2.50759270234172e-169;tsaD;tRNA N6-adenosine threonylcarbamoyltransferase;Down in serum
AENJPLPP_01097;3087.46924142754;1.86184881278231;0.0670724364881259;27.7587770814308;1.36532318022843e-169;1.23857355165893e-168;;hypothetical protein;Up in serum
AENJPLPP_01460;5960.82546332742;-2.01610178319393;0.0726302251091305;-27.7584405137755;1.37815535552446e-169;1.24633179977864e-168;pdp;Pyrimidine-nucleoside phosphorylase;Down in serum
AENJPLPP_01278;893.307465362069;-2.56680414241608;0.0924972115657578;-27.7500705044638;1.73906929272358e-169;1.5678544211799e-168;ptsG_2;PTS system glucose-specific EIICBA component;Down in serum
AENJPLPP_00670;1641.37266648699;2.26945623446931;0.0819788700190449;27.6834290829098;1.10544365317984e-168;9.93534542611019e-168;;hypothetical protein;Up in serum
AENJPLPP_00495;1677.76096411308;-2.12256562874731;0.0766924585737129;-27.676327871367;1.34590049960221e-168;1.20592684764358e-167;menH_1;2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase;Down in serum
AENJPLPP_01161;3760.47507339769;-1.77365248705;0.0641022478050268;-27.6691153240794;1.64364129048719e-168;1.46818510364991e-167;;putative ABC transporter ATP-binding protein;Down in serum
AENJPLPP_01671;5361.90972527021;1.75458037134778;0.0634722590042897;27.6432633542978;3.36293257985489e-168;2.99475830964448e-167;;Putative universal stress protein;Up in serum
AENJPLPP_00480;8931.55191732194;1.76453188947749;0.0639161093468739;27.6069977898895;9.17024215738386e-168;8.14138572021397e-167;cysK;Cysteine synthase;Up in serum
AENJPLPP_01822;5749.88154714627;-1.9068679873189;0.0692598762982817;-27.5320732469487;7.25524026258426e-167;6.42165946645756e-166;metB;Cystathionine gamma-synthase;Down in serum
AENJPLPP_01999;1488.72289465159;-1.9843510812592;0.0721781497031103;-27.4924071816944;2.16382870574843e-166;1.90941490640589e-165;pnuC;Nicotinamide riboside transporter PnuC;Down in serum
AENJPLPP_00371;449.134055352612;-4.41977112079661;0.160821627358344;-27.4824424637143;2.84665665952839e-166;2.50436984669084e-165;gmk_1;Guanylate kinase;Down in serum
AENJPLPP_01427;7964.41858571866;-1.71534967594217;0.0626702213678798;-27.3710486176985;6.06649836206599e-165;5.32097687660728e-164;rpsF;30S ribosomal protein S6;Down in serum
AENJPLPP_02052;16249.6929768403;-2.12568878800092;0.0778055133469118;-27.320541907141;2.41858992241306e-164;2.11499515137142e-163;rpmE2;50S ribosomal protein L31 type B;Down in serum
AENJPLPP_00390;2836.10380236783;1.75020334605353;0.0645834432893082;27.0998766388673;9.87938803863198e-162;8.61340657739411e-161;menE;2-succinylbenzoate--CoA ligase;Up in serum
AENJPLPP_00534;928.087151985224;2.82047250376559;0.104394820454674;27.0173605498961;9.24125885465959e-161;8.03299874172201e-160;;Putative universal stress protein;Up in serum
AENJPLPP_01911;679.960578710733;-2.84609119564274;0.1055819686551;-26.9562239830926;4.82220888868193e-160;4.17924770352434e-159;;hypothetical protein;Down in serum
AENJPLPP_00675;846.318940830777;-2.39995421184728;0.0893673753610383;-26.8549255491909;7.3882745800618e-159;6.38417079440355e-158;;hypothetical protein;Down in serum
AENJPLPP_00156;24359.3249668163;-1.40328920146127;0.0522691072250833;-26.847391814411;9.04727435698805e-159;7.79457483063586e-158;dnaK;Chaperone protein DnaK;Down in serum
AENJPLPP_02521;3457.00474804518;2.45198206388112;0.0915288717059388;26.7891651910533;4.32140855743204e-158;3.71207720331625e-157;;hypothetical protein;Up in serum
AENJPLPP_01391;2846.24930716587;-2.09310555384605;0.0782362881365953;-26.7536408449188;1.12003078605693e-157;9.59273426175819e-157;rlhA;23S rRNA 5-hydroxycytidine synthase;Down in serum
AENJPLPP_01795;634.731389110925;-2.95046934726576;0.110303602941945;-26.7486217002236;1.28121785396581e-157;1.09410744596729e-156;;hypothetical protein;Down in serum
AENJPLPP_02674;2074.82534294215;-2.6682985413138;0.0998225996296575;-26.7304052510474;2.08671159143965e-157;1.7767556006644e-156;;hypothetical protein;Down in serum
AENJPLPP_01650;1399.81674026729;-2.24923265764062;0.0843257714330305;-26.6731346706613;9.64996354988472e-157;8.1926221158205e-156;galK_1;Galactokinase;Down in serum
AENJPLPP_01255;3902.96264468355;-1.61161322849707;0.0604695214116939;-26.6516617111081;1.71205218299673e-156;1.44927208049025e-155;cysS;Cysteine--tRNA ligase;Down in serum
AENJPLPP_02099;23526.2151289685;1.58672288513183;0.059648511344875;26.6012151746376;6.5718386738632e-156;5.54701281689555e-155;manX_3;PTS system mannose-specific EIIAB component;Up in serum
AENJPLPP_01068;4738.29586352576;-1.86523572118383;0.0702035987151611;-26.5689473947297;1.55155934740956e-155;1.30582104614353e-154;hisS;Histidine--tRNA ligase;Down in serum
AENJPLPP_02959;488.583496551559;4.23826575502;0.159675170547727;26.5430482427647;3.08950473512342e-155;2.59269100538312e-154;sorA_4;PTS system sorbose-specific EIIC component;Up in serum
AENJPLPP_02078;1600.63317146664;-2.25905280897057;0.0851498619609129;-26.5303167491636;4.33334958054411e-155;3.62606723521393e-154;dltA;D-alanine--D-alanyl carrier protein ligase;Down in serum
AENJPLPP_02096;39892.522866525;-1.76944884212759;0.0667473905219795;-26.509633234949;7.50556554286487e-155;6.26252345582306e-154;rpmA;50S ribosomal protein L27;Down in serum
AENJPLPP_00358;565.605328570437;4.18131947866145;0.157834012452574;26.4918784847965;1.20230686737134e-154;1.00031931365296e-153;mdxE;Maltodextrin-binding protein MdxE;Up in serum
AENJPLPP_00939;479.8506820686;5.97456938681972;0.225529268510914;26.491326053898;1.22005711660299e-154;1.01219553377433e-153;;hypothetical protein;Up in serum
AENJPLPP_00585;24855.1209733354;8.76467252155068;0.331069273509837;26.4738325868536;1.94027263704483e-154;1.60513463610072e-153;purF;Amidophosphoribosyltransferase;Up in serum
AENJPLPP_02279;1272.45297580246;2.28605378633931;0.0871606686429779;26.2280432439464;1.27271684373571e-151;1.04990126032816e-150;;hypothetical protein;Up in serum
AENJPLPP_00657;4580.61110647094;-1.51438360927012;0.0578572833762773;-26.1744679476439;5.19103314482523e-151;4.27013799935906e-150;trmFO;Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO;Down in serum
AENJPLPP_00717;5355.26696253756;-1.90905154345004;0.0730281404810406;-26.1413138945481;1.23720095597113e-150;1.01485329120787e-149;;hypothetical protein;Down in serum
AENJPLPP_00533;401.159198038915;3.5710301972626;0.137187980985963;26.030197190729;2.25483513922733e-149;1.84440447343539e-148;;hypothetical protein;Up in serum
AENJPLPP_00595;5542.40848186537;1.48206847972828;0.0571210532922191;25.9460985802613;2.01231423675187e-148;1.64141710291917e-147;xpt;Xanthine phosphoribosyltransferase;Up in serum
AENJPLPP_01028;3310.61941786106;-1.62092144109755;0.0625224219027655;-25.9254422936207;3.44118613699665e-148;2.79908771813806e-147;nusG;Transcription termination/antitermination protein NusG;Down in serum
AENJPLPP_01413;5895.4543265237;-1.40769346903342;0.0543988464047604;-25.877266928775;1.20068567160552e-147;9.73926650617069e-147;mnmG;tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG;Down in serum
AENJPLPP_01486;7344.4343605913;-2.5752264608883;0.0997873040034445;-25.8071553952335;7.37012628042173e-147;5.96161325794114e-146;rpmC;50S ribosomal protein L29;Down in serum
AENJPLPP_01796;1587.61165513531;-2.29961665535043;0.0895247543617943;-25.6869362194175;1.63592525414709e-145;1.31961616068596e-144;bceA_1;Bacitracin export ATP-binding protein BceA;Down in serum
AENJPLPP_00684;7720.0969143155;-1.57788399860217;0.061455398545783;-25.6752707807545;2.20834366479619e-145;1.77643556681948e-144;der;GTPase Der;Down in serum
AENJPLPP_01274;1209.45290383222;2.1962015370292;0.0855561122227079;25.6697210751273;2.54704300097349e-145;2.04324771868728e-144;;putative oxidoreductase;Up in serum
AENJPLPP_01672;5538.12965684612;-1.46669269438423;0.0572022031816834;-25.64049307202;5.39739515699735e-145;4.31791612559788e-144;;hypothetical protein;Down in serum
AENJPLPP_00511;2776.77180784023;-1.72297778643246;0.0674937955416156;-25.5279433110277;9.65247985575862e-144;7.70082776437509e-143;trpS2;Tryptophan--tRNA ligase 2;Down in serum
AENJPLPP_01096;2310.52754245488;1.90246293778409;0.0751167581945513;25.326744437729;1.62141782963597e-141;1.29004609833332e-140;hit;Protein hit;Up in serum
AENJPLPP_01985;1699.18768244468;1.83016435864864;0.0725225384200076;25.2358011525935;1.62168214344711e-140;1.28674070891498e-139;eat(A);ABC-F type ribosomal protection protein Eat(A);Up in serum
AENJPLPP_00747;511.934469927027;3.15903803757984;0.125680278285561;25.1355111611236;2.03545156721111e-139;1.61066167492358e-138;manP_1;PTS system mannose-specific EIIBCA component;Up in serum
AENJPLPP_00538;5123.65091895538;1.62027664296914;0.0645423336355374;25.1040914033051;4.48717187132752e-139;3.54109606756253e-138;;hypothetical protein;Up in serum
AENJPLPP_00046;1118.93166635804;2.08172498660325;0.0829821936930466;25.0864058174167;6.99887430932066e-139;5.50830324020048e-138;;hypothetical protein;Up in serum
AENJPLPP_01070;2285.09736747742;1.64844695687083;0.0658355757432816;25.0388477393858;2.30939634048639e-138;1.81265825970252e-137;cypC;Fatty-acid peroxygenase;Up in serum
AENJPLPP_00266;1275.76521890561;2.03385667366956;0.0812853745549932;25.0211884340099;3.5955687678833e-138;2.81459576668714e-137;;hypothetical protein;Up in serum
AENJPLPP_02749;1279.79678132949;-1.90283685215862;0.0763749756743715;-24.9144020715825;5.19450058917562e-137;4.05533129106686e-136;aldC;Alpha-acetolactate decarboxylase;Down in serum
AENJPLPP_00391;867.441560631871;2.14739718960247;0.0863642574380649;24.8644202278061;1.80585791802544e-136;1.40605835756419e-135;xerC_3;Tyrosine recombinase XerC;Up in serum
AENJPLPP_00277;846.894079367159;-2.47355132531441;0.0995094483536912;-24.8574518926338;2.14803722738039e-136;1.66802250830179e-135;prsA_1;Foldase protein PrsA;Down in serum
AENJPLPP_01277;682.783932005756;-2.51673478026418;0.101258683132461;-24.8545082990259;2.31136545850864e-136;1.79007878063222e-135;sacY;Levansucrase and sucrase synthesis operon antiterminator;Down in serum
AENJPLPP_00641;347.148755783338;4.57871181554081;0.18427946035678;24.8465662243424;2.81657567448702e-136;2.17556190029342e-135;;hypothetical protein;Up in serum
AENJPLPP_00951;392.934232822704;3.37444771810126;0.135838982473002;24.8415267596099;3.19288448440584e-136;2.45970360280153e-135;;hypothetical protein;Up in serum
AENJPLPP_01833;3635.96660378895;1.92184195470015;0.0774398110446545;24.8172345564215;5.84192468633248e-136;4.4885711574143e-135;dapX;putative N-acetyl-LL-diaminopimelate aminotransferase;Up in serum
AENJPLPP_00334;2335.14382100159;-1.68458272896223;0.0680619313937846;-24.7507335520024;3.04441758141535e-135;2.33298526238987e-134;;hypothetical protein;Down in serum
AENJPLPP_01594;1866.96915396544;1.70248240446449;0.0688551420126132;24.7255666708613;5.67974154382967e-135;4.34105180462782e-134;;hypothetical protein;Up in serum
AENJPLPP_01418;4153.69461105923;-1.52231414803843;0.0616445118275978;-24.6950475055414;1.20887436377636e-134;9.21529357936324e-134;misCA;Membrane protein insertase MisCA;Down in serum
AENJPLPP_02769;527.704433901836;2.62398171279799;0.106630256761458;24.6082284005757;1.03132877654759e-133;7.84133001907727e-133;;hypothetical protein;Up in serum
AENJPLPP_00045;950.367591387649;2.21319926246257;0.0899940459339798;24.5927298799988;1.51096273596626e-133;1.14581340810775e-132;;hypothetical protein;Up in serum
AENJPLPP_00032;8839.42087894592;1.38571213623738;0.0564685562881604;24.539535403846;5.59396210098413e-133;4.23106951638073e-132;;hypothetical protein;Up in serum
AENJPLPP_00655;2161.1242641602;-2.14570128683064;0.0876263117512121;-24.4869519662393;2.0344619170956e-132;1.53480650325969e-131;hslV;ATP-dependent protease subunit HslV;Down in serum
AENJPLPP_00421;3854.68121596896;-1.71488931611353;0.0701379439097544;-24.4502364985214;5.00332551576109e-132;3.76477620204039e-131;topB_1;DNA topoisomerase 3;Down in serum
AENJPLPP_01145;495.983664060759;4.19529189108885;0.17168298832625;24.4362701977001;7.04314007077022e-132;5.28598553765023e-131;licR_2;putative licABCH operon regulator;Up in serum
AENJPLPP_00094;1011.66695229083;-2.9063701134785;0.119151998828691;-24.3921221804856;2.07323386164472e-131;1.55199408871707e-130;rpmGA_1;50S ribosomal protein L33 1;Down in serum
AENJPLPP_01478;32981.6759341548;-2.14305930163608;0.0879248830701026;-24.3737520802549;3.24714947118339e-131;2.42453827181693e-130;rplC;50S ribosomal protein L3;Down in serum
AENJPLPP_00570;3334.25297706266;-1.59465470852639;0.0654910937149108;-24.3491842641701;5.91381237540408e-131;4.40435335989173e-130;pdhB;Pyruvate dehydrogenase E1 component subunit beta;Down in serum
AENJPLPP_00897;4398.72193733744;-1.50171518297654;0.0617408661408165;-24.3228719783664;1.12313032084545e-130;8.34325381199478e-130;;hypothetical protein;Down in serum
AENJPLPP_00139;601.758742259782;2.39461016284972;0.0984984040941249;24.3111569661721;1.49402524366262e-130;1.10702328487164e-129;;phosphoketolase;Up in serum
AENJPLPP_02062;4184.80780135803;1.57778378822625;0.0649631146737528;24.2873790173076;2.6650851122261e-130;1.96972787989909e-129;;hypothetical protein;Up in serum
AENJPLPP_00970;327.567632378394;4.81210153562628;0.198962938114157;24.1859191527684;3.12949022439562e-129;2.30710772998482e-128;;hypothetical protein;Up in serum
AENJPLPP_01973;3578.62411695113;-1.65626705555708;0.0685070098878017;-24.1766070110147;3.92133934327593e-129;2.88357074939886e-128;;Phosphorylated carbohydrates phosphatase;Down in serum
AENJPLPP_01998;852.702369217193;-2.18198788235639;0.0903002195808895;-24.1637051657642;5.35914720340707e-129;3.93094122325476e-128;;hypothetical protein;Down in serum
AENJPLPP_01823;4456.12536799909;-1.80861407803093;0.0749347335208328;-24.13585787328;1.05113967645735e-128;7.69075059759749e-128;cysM;Cysteine synthase;Down in serum
AENJPLPP_00107;3486.61701088805;2.39296966000812;0.0992747676828686;24.1045102986533;2.24180078197351e-128;1.63612127245786e-127;;hypothetical protein;Up in serum
AENJPLPP_01982;1390.97399919778;1.97084557652189;0.0817774778932645;24.1001022200052;2.49354798793985e-128;1.81530293522021e-127;;hypothetical protein;Up in serum
AENJPLPP_00719;3478.02838515295;-1.42203603608942;0.0590282891774225;-24.0907547195749;3.12465922959859e-128;2.26907922109504e-127;thlA;Acetyl-CoA acetyltransferase;Down in serum
AENJPLPP_00803;40674.382516636;-1.42339918744658;0.0591181913359659;-24.0771775198174;4.33568609633361e-128;3.14067609764265e-127;pfkA;ATP-dependent 6-phosphofructokinase;Down in serum
AENJPLPP_00643;332.059417673872;4.07198155930033;0.169560532165689;24.0149137732202;1.94268714888753e-127;1.4037481333897e-126;;hypothetical protein;Up in serum
AENJPLPP_02061;4809.24845630442;1.44805833322931;0.0603160423119379;24.0078472944288;2.302605572089e-127;1.65969985790178e-126;;hypothetical protein;Up in serum
AENJPLPP_00687;4970.29442038607;-1.49902855110997;0.0624951580888921;-23.9863150514441;3.86378208394284e-127;2.77810701936828e-126;;hypothetical protein;Down in serum
AENJPLPP_00113;1168.31500049768;-2.17013157582894;0.0905219701739172;-23.9735345094625;5.25223701671853e-127;3.76712172233605e-126;rimI;[Ribosomal protein S18]-alanine N-acetyltransferase;Down in serum
AENJPLPP_02415;12683.817424355;1.56860389793356;0.0654457889427696;23.9679882124311;6.0004449571523e-127;4.29319305042445e-126;;hypothetical protein;Up in serum
AENJPLPP_02272;1651.49723909527;-1.87045306411824;0.0781351115014138;-23.9387009012509;1.21166572505014e-126;8.64796713565197e-126;ywlC;Threonylcarbamoyl-AMP synthase;Down in serum
AENJPLPP_01630;1089.86069238352;-2.18602456148376;0.0916673575061259;-23.8473609467544;1.078540682075e-125;7.67899869487136e-125;tgt;Queuine tRNA-ribosyltransferase;Down in serum
AENJPLPP_00980;774.776940982174;2.26421836981159;0.0949758657372959;23.8399339899089;1.28788977731947e-125;9.14715861354706e-125;;hypothetical protein;Up in serum
AENJPLPP_01293;1573.69976314559;1.70674643861565;0.0716725496265276;23.8131118190882;2.44294898747212e-125;1.73086799307027e-124;mutS_1;DNA mismatch repair protein MutS;Up in serum
AENJPLPP_02358;488.343035284265;2.81393057661601;0.118339854191681;23.7783846856711;5.59021814053602e-125;3.95114447214585e-124;;hypothetical protein;Up in serum
AENJPLPP_02705;372.87673490928;-3.49240413842472;0.14717657034893;-23.7293485650932;1.7955076135447e-124;1.26598502921118e-123;;hypothetical protein;Down in serum
AENJPLPP_00873;3101.63243589823;-1.68484975933476;0.0710801154895766;-23.7035315394477;3.3156724386493e-124;2.33218312592917e-123;;hypothetical protein;Down in serum
AENJPLPP_03050;8159.4674322737;1.56467397874108;0.0663131307407863;23.5952361359214;4.31353566039487e-123;3.026750805559e-122;;hypothetical protein;Up in serum
AENJPLPP_01765;1596.2809366145;-1.82864868924347;0.0775714435884418;-23.5737354450361;7.16887717577698e-123;5.01821402304389e-122;ccpA_1;Catabolite control protein A;Down in serum
AENJPLPP_00703;5377.83070564701;-1.35742087530371;0.0576226779512845;-23.5570598862362;1.06272379117595e-122;7.4212270501304e-122;mapZ;Mid-cell-anchored protein Z;Down in serum
AENJPLPP_02277;990.210770404358;2.21127368888011;0.0940720016361802;23.5061830344817;3.52614204358592e-122;2.45648938538809e-121;;hypothetical protein;Up in serum
AENJPLPP_00103;4159.68055408938;-1.96400003511051;0.0835873733327811;-23.4963722007552;4.44236750540444e-122;3.08739240471067e-121;glcK;Glucokinase;Down in serum
AENJPLPP_00996;6675.40408032574;-1.87873662856269;0.080150966485576;-23.4399747244569;1.67287318757706e-121;1.15985874338676e-120;;DegV domain-containing protein;Down in serum
AENJPLPP_01044;1055.63296178038;-1.84269055079175;0.0789357692290417;-23.3441767754864;1.57925133167306e-120;1.09234676433063e-119;cutC;Copper homeostasis protein CutC;Down in serum
AENJPLPP_01078;546.06567424827;2.52401187012499;0.108206039173283;23.3259796718277;2.41659303312842e-120;1.66756372333411e-119;;hypothetical protein;Up in serum
AENJPLPP_00881;3037.14408542343;-1.46855778928447;0.0631360310787422;-23.2602170930401;1.12120140029724e-119;7.71853068006043e-119;;hypothetical protein;Down in serum
AENJPLPP_01829;1598.32256718758;2.27487929118123;0.0978398819298514;23.2510428907943;1.38839123282908e-119;9.53536620282612e-119;dapH_2;2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase;Up in serum
AENJPLPP_00408;2017.69581020723;-1.77411611259063;0.0763534855661234;-23.2355615390238;1.99101994293209e-119;1.364200017369e-118;yhhX;putative oxidoreductase YhhX;Down in serum
AENJPLPP_00987;1880.72919400429;-1.73616335000869;0.0748244120881226;-23.203167275995;4.23003916398253e-119;2.89151972899463e-118;groS;10 kDa chaperonin;Down in serum
AENJPLPP_00625;954.262150198898;2.01517779296344;0.0875610287752238;23.0145513495115;3.33299665070399e-117;2.27299443720141e-116;;hypothetical protein;Up in serum
AENJPLPP_02554;13789.8391254313;1.17621570304081;0.0512783200306237;22.9378751553945;1.94709781851922e-116;1.32475440362803e-115;ponA_2;Penicillin-binding protein 1A/1B;Up in serum
AENJPLPP_02487;4600.92548398456;-1.66918374898451;0.0727987954917751;-22.9287275662837;2.40252858292611e-116;1.63080728053166e-115;cggR;Central glycolytic genes regulator;Down in serum
AENJPLPP_00885;3006.1435963231;-1.45525520242898;0.0635929840516867;-22.8838955134766;6.72215326890434e-116;4.55230472536033e-115;rfbB;dTDP-glucose 4%2C6-dehydratase;Down in serum
AENJPLPP_00978;2006.43728211411;1.54493112678934;0.0675277113286506;22.8784760565972;7.61140732408266e-116;5.14255641014587e-115;;hypothetical protein;Up in serum
AENJPLPP_02413;4590.63137404809;1.51340321484151;0.0661906989589449;22.8642881650216;1.05356290890077e-115;7.10179442296076e-115;;hypothetical protein;Up in serum
AENJPLPP_00231;386.799392802502;-3.050376831074;0.133466434601869;-22.8550110008804;1.30298095388907e-115;8.76277260444566e-115;;hypothetical protein;Down in serum
AENJPLPP_00941;329.227883756178;5.6885860002622;0.249111355611985;22.8355146086665;2.03583296812267e-115;1.36597824957908e-114;;hypothetical protein;Up in serum
AENJPLPP_01230;5122.07755865905;1.36718086691094;0.0599177848839225;22.8176136611117;3.06578427483539e-115;2.05231351915417e-114;;hypothetical protein;Up in serum
AENJPLPP_02475;3579.752908013;1.68512259233821;0.0739497282484329;22.7874075030685;6.11288778856526e-115;4.08273606428946e-114;gloA;Lactoylglutathione lyase;Up in serum
AENJPLPP_00209;1234.18391184397;-1.7103511687461;0.0751107855083574;-22.7710462241909;8.88009353606337e-115;5.91735294668571e-114;aroF;Phospho-2-dehydro-3-deoxyheptonate aldolase;Down in serum
AENJPLPP_02665;4307.65445632815;1.41655199994222;0.0622271834132458;22.7641992171655;1.03812547103274e-114;6.90187527773365e-114;phoR_3;Alkaline phosphatase synthesis sensor protein PhoR;Up in serum
AENJPLPP_00886;2675.3899345474;-1.56184767612523;0.0687144727962971;-22.7295300766594;2.28770514519469e-114;1.51749370906764e-113;ispD;2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;Down in serum
AENJPLPP_00483;51687.5767071483;1.46496535343784;0.0645092423665425;22.7093870536238;3.61854122384909e-114;2.39481637360195e-113;tkt;Transketolase;Up in serum
AENJPLPP_00498;1979.12911087543;-2.04854579452812;0.0902802814735075;-22.6909548917308;5.50299811878312e-114;3.63372574192663e-113;;hypothetical protein;Down in serum
AENJPLPP_00991;3764.07544108194;-1.41349926423295;0.0622993682741706;-22.6888217872827;5.77643440560621e-114;3.80565090251703e-113;yycJ;Putative metallo-hydrolase YycJ;Down in serum
AENJPLPP_01651;1274.13718300806;-1.84647298701901;0.0816136063650263;-22.6245729022247;2.48356213467605e-113;1.63253565150714e-112;;Deoxyguanosine kinase;Down in serum
AENJPLPP_02412;2053.52870913619;-1.54602998427934;0.0683970343990284;-22.603757573169;3.98019994448069e-113;2.61043744106481e-112;endA;DNA-entry nuclease;Down in serum
AENJPLPP_00056;902.579208335989;1.93815442724567;0.0857714327521139;22.5967360583457;4.66612751460098e-113;3.05342996011642e-112;;hypothetical protein;Up in serum
AENJPLPP_00876;486.458414853322;-2.62650921140894;0.116574040610484;-22.5308241668063;2.07067700860098e-112;1.35197566122109e-111;pbpX_1;Putative penicillin-binding protein PbpX;Down in serum
AENJPLPP_02490;42829.9697170244;-1.44889838988854;0.0643745293637786;-22.5073240023373;3.51878953089472e-112;2.29233000312425e-111;tpiA;Triosephosphate isomerase;Down in serum
AENJPLPP_02993;5857.53644787672;1.93213660886405;0.0861014650807489;22.4402291767281;1.59421243407754e-111;1.0362380821504e-110;;hypothetical protein;Up in serum
AENJPLPP_01858;1780.7957712837;1.62438397382396;0.0725143788994583;22.4008534373049;3.86110939899346e-111;2.50413153003763e-110;argR_2;Arginine repressor;Up in serum
AENJPLPP_00714;1930.95016855611;-1.764786951168;0.0789009156072453;-22.367128918412;8.22636767654978e-111;5.32337392758065e-110;;hypothetical protein;Down in serum
AENJPLPP_01598;3595.82821080517;-1.51572003242802;0.0677698862259018;-22.36568654366;8.4966293743224e-111;5.48607200399708e-110;udk;Uridine kinase;Down in serum
AENJPLPP_00040;796.650867155612;1.8914617294421;0.0847105135964257;22.3285357287919;1.95219364853904e-110;1.25769643905878e-109;;hypothetical protein;Up in serum
AENJPLPP_01076;569.784415266178;-2.43596432931254;0.109132321063494;-22.3211996736996;2.30034116993156e-110;1.47871820901561e-109;;Putative 3-methyladenine DNA glycosylase;Down in serum
AENJPLPP_01148;434.086291007284;-2.66742814273203;0.119676390886553;-22.2886746748622;4.75871605713505e-110;3.05228659876151e-109;;hypothetical protein;Down in serum
AENJPLPP_00975;273.012610989582;4.96990840432708;0.22300472828216;22.2861122390141;5.03897367795564e-110;3.22494315389161e-109;;hypothetical protein;Up in serum
AENJPLPP_01954;2273.67575793538;2.03935727445797;0.0917224268357101;22.2340091165577;1.61085855838826e-109;1.02868862325145e-108;licT_2;Transcription antiterminator LicT;Up in serum
AENJPLPP_02771;1126.20625427151;1.70402688806998;0.0766446779274474;22.2328142559752;1.65431438907203e-109;1.05412768073912e-108;;hypothetical protein;Up in serum
AENJPLPP_00589;18510.8958872864;9.00277585849271;0.405085474635871;22.2243857708925;1.99594522223086e-109;1.26903766094679e-108;purC;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Up in serum
AENJPLPP_01898;1962.70378793419;-1.45708060179534;0.0657234578861741;-22.1698712858177;6.71020044142742e-109;4.25710319944154e-108;iscS_1;Cysteine desulfurase IscS;Down in serum
AENJPLPP_00111;755.332971039104;-2.17765995743356;0.098245981293714;-22.1653845659424;7.41340867399468e-109;4.69301001275489e-108;tsaB;tRNA threonylcarbamoyladenosine biosynthesis protein TsaB;Down in serum
AENJPLPP_01733;732.330037274068;2.11030872027214;0.0952439164919194;22.1568872637779;8.95294115077112e-109;5.65530686139816e-108;;hypothetical protein;Up in serum
AENJPLPP_02565;562.44183716016;2.26997188618462;0.102604493125553;22.1235134742778;1.87723638666822e-108;1.18322778311209e-107;licH;putative 6-phospho-beta-glucosidase;Up in serum
