gene_id;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;gene_name;product;significance
AENJPLPP_00879;5134.1316599956;-1.18838121823483;0.0645554318287544;-18.4086944284911;1.11887400520235e-75;5.51296294949109e-75;;hypothetical protein;Down in serum
AENJPLPP_02536;1499.91393950696;1.47724091931925;0.0803260439416837;18.3905598586645;1.56357052882077e-75;7.69107665528054e-75;;hypothetical protein;Up in serum
AENJPLPP_02191;174.985458628104;4.64181627219362;0.253018878084263;18.3457309878979;3.57091385309788e-75;1.75354150762581e-74;;hypothetical protein;Up in serum
AENJPLPP_02768;471.567999907781;2.2734201805233;0.1239853705767;18.3361970041208;4.25545109213436e-75;2.08617400341671e-74;srtA_1;Sortase A;Up in serum
AENJPLPP_02958;203.61175806141;3.37985076195581;0.184888716388288;18.280459878675;1.1842335106045e-74;5.79577812248788e-74;manZ_8;PTS system mannose-specific EIID component;Up in serum
AENJPLPP_01731;1506.40109663452;1.37155769914341;0.0750539149771116;18.2742992095972;1.32582075128101e-74;6.47783561699713e-74;hchA;Protein/nucleic acid deglycase 1;Up in serum
AENJPLPP_01067;12800.5929575719;-1.08622238432485;0.0595397210544738;-18.2436592763183;2.32368378447097e-74;1.13342833842202e-73;aspS;Aspartate--tRNA ligase;Down in serum
AENJPLPP_00631;614.689963150013;1.71494259340913;0.0941040264892571;18.2239023917314;3.33500299684953e-74;1.62400145933542e-73;ribX;Riboflavin transport system permease protein RibX;Up in serum
AENJPLPP_01905;373.54254334771;2.14241994829875;0.117750759082462;18.1945319503068;5.70241450685002e-74;2.77219216092609e-73;sbnD_2;Staphyloferrin B transporter;Up in serum
AENJPLPP_01609;3485.24704087244;-1.19297599178171;0.065600028106014;-18.1856018392825;6.71146333255917e-74;3.25729687073539e-73;murF;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase;Down in serum
AENJPLPP_00612;209.596065466776;3.11860314212737;0.171711476660012;18.1618794665787;1.03422638097283e-73;5.01109354641077e-73;dcuR;Transcriptional regulatory protein DcuR;Up in serum
AENJPLPP_02016;1367.0826779648;1.37444471326133;0.0757650554039225;18.1408791418923;1.51586856391075e-73;7.33257351845199e-73;;hypothetical protein;Up in serum
AENJPLPP_00492;6762.75750199269;1.2439807730401;0.0686219379920363;18.1280332418543;1.91486308015862e-73;9.24723265244095e-73;;hypothetical protein;Up in serum
AENJPLPP_00212;1993.92281785412;-1.16686820353667;0.0643693357038985;-18.127703055758;1.92639387488402e-73;9.28751484050042e-73;;hypothetical protein;Down in serum
AENJPLPP_02089;1804.10509952153;-1.28317943497571;0.0708176493554056;-18.1194864084791;2.23673145843221e-73;1.0765887614801e-72;trmR;tRNA 5-hydroxyuridine methyltransferase;Down in serum
AENJPLPP_01306;2074.59825755421;1.21695994489508;0.0672151396075854;18.105443981816;2.88674401572595e-73;1.38716148082408e-72;;hypothetical protein;Up in serum
AENJPLPP_02488;109835.597613723;-1.3231377653479;0.0731000679670261;-18.1003629975383;3.16574616151018e-73;1.51872369395678e-72;gap_2;Glyceraldehyde-3-phosphate dehydrogenase;Down in serum
AENJPLPP_01441;407.329406586483;-2.02662160848932;0.112086074146602;-18.0809402409671;4.50337122074253e-73;2.15687779519774e-72;;Potassium channel;Down in serum
AENJPLPP_02077;4069.01620950135;1.07663022044918;0.0595759015983543;18.0715724238225;5.33706808607973e-73;2.5519773836887e-72;bceB_2;Bacitracin export permease protein BceB;Up in serum
AENJPLPP_01291;1838.481517509;-1.33083995631686;0.0737283596815946;-18.0505840909016;7.80608404464543e-73;3.72644536688647e-72;yadG;putative ABC transporter ATP-binding protein YadG;Down in serum
AENJPLPP_00587;15528.6254223025;9.12887745254445;0.505959285577629;18.0427115634857;9.00166678582304e-73;4.29015608515822e-72;purQ;Phosphoribosylformylglycinamidine synthase subunit PurQ;Up in serum
AENJPLPP_02186;185.500688594314;5.31661886648271;0.295048782792413;18.0194570408491;1.37082232951835e-72;6.5226055940481e-72;;hypothetical protein;Up in serum
AENJPLPP_02182;298.56163487543;2.37120637164929;0.131917990686294;17.9748520979834;3.0668047579159e-72;1.45685733361355e-71;;hypothetical protein;Up in serum
AENJPLPP_02723;1085.52996853023;1.60107912852891;0.0891799885066337;17.9533453114296;4.51848229817714e-72;2.14296750037326e-71;;IS66 family transposase ISRob1;Up in serum
AENJPLPP_02289;2438.24236338888;-1.24024046509586;0.069233859127883;-17.9137849705155;9.2057339315033e-72;4.35887759488417e-71;rlmN;putative dual-specificity RNA methyltransferase RlmN;Down in serum
AENJPLPP_01968;664.903152491515;-1.73202822195906;0.0967239266311407;-17.9069262620426;1.04129377401389e-71;4.92247965897476e-71;;hypothetical protein;Down in serum
AENJPLPP_00381;215.797389275266;-3.13826129568137;0.175336921668774;-17.8984623763944;1.21222822873402e-71;5.72124570838487e-71;;hypothetical protein;Down in serum
AENJPLPP_01730;937.053893014281;1.45445269532214;0.0814038566583531;17.8671227018935;2.12685164869468e-71;1.0021669904529e-70;;putative oxidoreductase;Up in serum
AENJPLPP_01146;225.985048392185;6.08141057407062;0.340564928556982;17.8568315881449;2.55751226805667e-71;1.20314632061083e-70;;hypothetical protein;Up in serum
AENJPLPP_00213;2437.67549739433;-1.35780518892453;0.0761169459631506;-17.8384086715967;3.55681714369992e-71;1.67055669717003e-70;aroA;3-phosphoshikimate 1-carboxyvinyltransferase;Down in serum
AENJPLPP_02122;2869.5627130805;-1.16464986621575;0.0652896515091673;-17.8382000714496;3.57011846489539e-71;1.67410385986721e-70;murD;UDP-N-acetylmuramoylalanine--D-glutamate ligase;Down in serum
AENJPLPP_00164;6019.23664606526;-1.09050930758872;0.0611652239960108;-17.8289105531575;4.21555642182754e-71;1.97358525729289e-70;;Aspartate racemase;Down in serum
AENJPLPP_01953;2200.47280201731;1.22004449979864;0.0684965712797542;17.8117601655669;5.72798429971432e-71;2.67734996481029e-70;strA;Sortase A;Up in serum
AENJPLPP_01444;766.586677818611;-1.55533260389522;0.0873377962635416;-17.808241911692;6.09958118848709e-71;2.84647122129397e-70;;hypothetical protein;Down in serum
AENJPLPP_01524;6153.96283279342;-1.34075195666873;0.0753351706691576;-17.797158282906;7.43469341466866e-71;3.46397235576242e-70;acpP;Acyl carrier protein;Down in serum
AENJPLPP_02583;803.519762696693;-1.50062419442888;0.0843622290750008;-17.7878679935635;8.77558853843461e-71;4.08219070669674e-70;;hypothetical protein;Down in serum
AENJPLPP_01803;1288.94125971556;-1.2648704853756;0.0713388900576054;-17.7304480677261;2.44081342649447e-70;1.1335962835649e-69;degA_2;HTH-type transcriptional regulator DegA;Down in serum
AENJPLPP_02481;13047.0216816523;-1.17167775653607;0.0662115898468513;-17.6959616774975;4.50474175468941e-70;2.0888229282891e-69;rpoE;putative DNA-directed RNA polymerase subunit delta;Down in serum
AENJPLPP_00861;13786.2346116859;0.984416575379561;0.055655743577876;17.6876008134205;5.22533418992595e-70;2.41910543101182e-69;sodA;Superoxide dismutase [Mn];Not significant
AENJPLPP_00136;2920.42805259004;-1.54650615340068;0.0875617272856037;-17.6618963711894;8.24233310863216e-70;3.80978952576775e-69;rplGA;putative ribosomal protein YlxQ;Down in serum
AENJPLPP_00506;864.550883223843;-1.56735076032151;0.0890115872447454;-17.6083901976935;2.12400244255406e-69;9.80205247657278e-69;murI;Glutamate racemase;Down in serum
AENJPLPP_00041;766.356873824949;2.21886497229762;0.126016652467834;17.6077123843929;2.14958645005079e-69;9.90326233128151e-69;;hypothetical protein;Up in serum
AENJPLPP_02653;293.849749620227;2.39643313873984;0.136101974224134;17.6076295175069;2.15273525264464e-69;9.90326233128151e-69;;hypothetical protein;Up in serum
AENJPLPP_01909;1095.06960349621;-1.56112586081471;0.0887800569998088;-17.5841952975776;3.25570570099815e-69;1.49536514216193e-68;yfdH;Prophage bactoprenol glucosyl transferase ;Down in serum
AENJPLPP_02183;173.407695698158;3.50119275958842;0.199167841550974;17.5791068092303;3.56142469950671e-69;1.6332076732226e-68;;hypothetical protein;Up in serum
AENJPLPP_01873;461.952361539829;1.85525635623706;0.105763111588558;17.5416204040443;6.89334641227144e-69;3.15619886046139e-68;araN_1;putative arabinose-binding protein;Up in serum
AENJPLPP_01763;192.553769227242;-3.20970419691091;0.183292425938066;-17.5113847748158;1.17305385841346e-68;5.3625319241758e-68;nhaC_1;Na(+)/H(+) antiporter NhaC;Down in serum
AENJPLPP_00106;952.036207500068;1.45903994554571;0.0834185350867147;17.49059659258;1.68979034268601e-68;7.71264808448537e-68;;hypothetical protein;Up in serum
AENJPLPP_02595;771.575695540233;-1.53800426572645;0.0880559294748721;-17.4662203317646;2.59101158441196e-68;1.18075520090886e-67;;hypothetical protein;Down in serum
AENJPLPP_00898;9609.77433151582;-0.946078518664931;0.054252953990354;-17.4382858274065;4.22558915178381e-68;1.92264306406164e-67;;hypothetical protein;Not significant
AENJPLPP_02161;199.388083475373;3.14238290473943;0.180650105694671;17.3948578256056;9.02503985933621e-68;4.09998690645664e-67;;hypothetical protein;Up in serum
AENJPLPP_00594;9494.64042325574;1.14092047231217;0.065755063512163;17.3510663874749;1.93616469985766e-67;8.78210530527339e-67;;Nucleobase transporter PlUacP;Up in serum
AENJPLPP_02896;501.752919559215;1.79680589387895;0.103678948725151;17.3304794847236;2.77009410365243e-67;1.25451229079874e-66;;hypothetical protein;Up in serum
AENJPLPP_02593;910.377367975609;-1.54952669599264;0.0894265184825181;-17.3273736055772;2.92379052732413e-67;1.32206180365961e-66;pglA;N%2CN'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1%2C3-N-acetylgalactosaminyltransferase;Down in serum
AENJPLPP_01918;1353.42446735161;-1.51065013313813;0.0872681207189055;-17.3104464802674;3.92360638889877e-67;1.77140183015089e-66;metP_1;Methionine import system permease protein MetP;Down in serum
AENJPLPP_00530;1851.58275606351;1.14448069210437;0.0661954434381225;17.2894180121959;5.65200208589609e-67;2.54777555327081e-66;;hypothetical protein;Up in serum
AENJPLPP_02025;332.706880813887;-2.22094123656406;0.128694664537465;-17.2574460996207;9.83663046418385e-67;4.42724388125245e-66;;hypothetical protein;Down in serum
AENJPLPP_02239;2419.23705564996;1.14408710241958;0.0663176311423082;17.2516280016777;1.08790266025766e-66;4.88884652263935e-66;;hypothetical protein;Up in serum
AENJPLPP_02587;760.086698528187;-1.55161673359489;0.0899617370888696;-17.2475185985138;1.16809449685274e-66;5.24112661761971e-66;ywqE;Tyrosine-protein phosphatase YwqE;Down in serum
AENJPLPP_02259;2304.83223538096;-1.15195934465269;0.0667963902681165;-17.2458322976556;1.20268192237532e-66;5.38801501224144e-66;murT;Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT;Down in serum
AENJPLPP_02157;198.148678387731;3.31152670665331;0.192295367771567;17.2210425296732;1.84632255923796e-66;8.25881918970958e-66;;hypothetical protein;Up in serum
AENJPLPP_02588;1433.46992156063;-1.23871072159195;0.071997144983523;-17.204997807558;2.43586010259495e-66;1.08791788631234e-65;pglF;UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase;Down in serum
AENJPLPP_01139;962.807328304392;-1.44325121807453;0.0838994227537785;-17.2021590936337;2.55818971879291e-66;1.14080374596094e-65;murJ_2;Lipid II flippase MurJ;Down in serum
AENJPLPP_02080;824.064748840389;-1.72515216462141;0.100549364168462;-17.1572657757542;5.54640463254612e-66;2.46959178745784e-65;dltC;D-alanyl carrier protein;Down in serum
AENJPLPP_00312;229.332658026732;6.50082559336558;0.378909764608277;17.1566589213826;5.60465115205221e-66;2.4917166648513e-65;;hypothetical protein;Up in serum
AENJPLPP_01415;1769.76461982378;-1.54510023068807;0.090093506434971;-17.1499622095773;6.28933528476592e-66;2.79185127274975e-65;mnmE_2;tRNA modification GTPase MnmE;Down in serum
AENJPLPP_00550;675.828275161594;1.55767609749394;0.091011655649455;17.115127577654;1.14464644709621e-65;5.07337968636859e-65;comEC;ComE operon protein 3;Up in serum
AENJPLPP_02828;192.861075855356;3.16083656050301;0.185025581315265;17.083240803969;1.97819714259296e-65;8.7545745884965e-65;;IS6 family transposase IS1216V;Up in serum
AENJPLPP_01429;7640.8621650462;-1.57897809956024;0.09269031999407;-17.0349838004794;4.5186678873107e-65;1.99671637144898e-64;rpsR;30S ribosomal protein S18;Down in serum
AENJPLPP_00933;193.882808865988;6.00479111612317;0.352608515703973;17.0296259128478;4.95197680082878e-65;2.18487218848688e-64;;hypothetical protein;Up in serum
AENJPLPP_03063;623.417805875216;1.75124847474707;0.102971806803525;17.0070675567394;7.27911514646019e-65;3.20677508418942e-64;;hypothetical protein;Up in serum
AENJPLPP_01670;2106.23173373545;1.22468199558225;0.0721058249795447;16.9845084766684;1.06945787092759e-64;4.70432223586273e-64;ytpP;Thioredoxin-like protein YtpP;Up in serum
AENJPLPP_01392;13558.2881249964;0.920107867311586;0.0542132627966186;16.9720068456934;1.3233138443495e-64;5.81220198302525e-64;clpC;Negative regulator of genetic competence ClpC/MecB;Not significant
AENJPLPP_02661;542.088741046844;1.74495006599594;0.102947900677572;16.9498363202281;1.92990319257823e-64;8.46367183251175e-64;pstS1_2;Phosphate-binding protein PstS 1;Up in serum
AENJPLPP_01420;743.169051948416;-2.18441427757604;0.129030124422823;-16.9294905925834;2.72730096582684e-64;1.19427073871996e-63;rpmH;50S ribosomal protein L34;Down in serum
AENJPLPP_01243;2203.80229503405;-1.08610296333417;0.0641610562815654;-16.9277600195342;2.80866761344379e-64;1.22805406761987e-63;cinA;Putative competence-damage inducible protein;Down in serum
AENJPLPP_00137;15710.6798351928;-0.971659375399785;0.057426199209871;-16.9201407853711;3.19665473327347e-64;1.39560098700035e-63;infB;Translation initiation factor IF-2;Not significant
AENJPLPP_01752;249.955703583028;-2.48551999565379;0.14709671973163;-16.8971816651553;4.71930408184515e-64;2.05727746801393e-63;;hypothetical protein;Down in serum
AENJPLPP_00162;5895.31189130245;1.04458415947575;0.0618323990796676;16.8937996102959;4.99781901923444e-64;2.1754333309433e-63;uvrA;UvrABC system protein A;Up in serum
AENJPLPP_01629;11212.2771000179;1.06580027560432;0.0631738158753927;16.8709181301721;7.36427775548144e-64;3.20071295880029e-63;;hypothetical protein;Up in serum
AENJPLPP_01268;197.375875921211;-3.24961161873816;0.192774254849102;-16.8570830232588;9.30703861385393e-64;4.03906057280815e-63;;hypothetical protein;Down in serum
AENJPLPP_01593;4236.36235531231;0.99546943464627;0.0590711566794039;16.8520389747736;1.01358979532568e-63;4.39222244641127e-63;dinF;DNA damage-inducible protein F;Not significant
AENJPLPP_00102;779.834961173944;-1.88409661814791;0.11200648247922;-16.8213176277315;1.7032798834472e-63;7.36991236344466e-63;yqgQ;putative protein YqgQ;Down in serum
AENJPLPP_00959;157.895705294966;3.4965552778995;0.207927206859218;16.8162470448946;1.85546651129631e-63;8.01649626245528e-63;;hypothetical protein;Up in serum
AENJPLPP_00630;829.848475748716;1.39588738478203;0.0830315675310138;16.8115263422028;2.00930385907893e-63;8.66828568538941e-63;thiY;Formylaminopyrimidine-binding protein;Up in serum
AENJPLPP_01224;7686.41710685318;1.11975742851301;0.0666345313040978;16.8044616897328;2.26358162924569e-63;9.75081317213528e-63;rpoZ;DNA-directed RNA polymerase subunit omega;Up in serum
AENJPLPP_01045;3457.48394259778;-1.30113172940799;0.0777571443332308;-16.7332756438682;7.49977688517559e-63;3.225901076755e-62;mgtE;Magnesium transporter MgtE;Down in serum
AENJPLPP_01626;9291.10760966747;-0.908871915142165;0.0544812647566807;-16.6822837025037;1.76346532054869e-62;7.57405754194364e-62;queA;S-adenosylmethionine:tRNA ribosyltransferase-isomerase;Not significant
AENJPLPP_00909;3579.07272793726;-1.13038694687708;0.0678310697600466;-16.6647371311678;2.36526169580435e-62;1.01438027366455e-61;;Flavodoxin;Down in serum
AENJPLPP_01527;5099.2495234205;1.09597884078924;0.0658449265609439;16.6448487078931;3.29798586390768e-62;1.41231394642635e-61;oppF_1;Oligopeptide transport ATP-binding protein OppF;Up in serum
AENJPLPP_00609;939.506280196436;1.61726082462225;0.0973260452007096;16.6169376479551;5.25491662598478e-62;2.24703630174268e-61;yuaF;putative membrane protein YuaF;Up in serum
AENJPLPP_01158;817.241106193979;-1.47881643657106;0.0891295562747364;-16.5917625799987;7.99395115532508e-62;3.41325304461974e-61;;hypothetical protein;Down in serum
AENJPLPP_01821;6580.00343851691;-0.889773414331643;0.0536297065579868;-16.5910550595607;8.08868563796857e-62;3.44864605823784e-61;luxS;S-ribosylhomocysteine lyase;Not significant
AENJPLPP_00323;2785.26221141943;3.36683724355256;0.202963267733853;16.5884067651468;8.4533197759988e-62;3.59884023212113e-61;;hypothetical protein;Up in serum
AENJPLPP_01561;1089.99131168506;-1.46436993217869;0.0883792266068335;-16.569164365888;1.16432570252092e-61;4.94965904487727e-61;;hypothetical protein;Down in serum
AENJPLPP_01528;2577.72293894728;1.09064168389426;0.0660369276541675;16.5156333378485;2.83172623465461e-61;1.20203889144522e-60;gsiC;Glutathione transport system permease protein GsiC;Up in serum
AENJPLPP_01138;1941.48490415987;-1.15375770109278;0.0699360618424627;-16.4973215633978;3.83531191793346e-61;1.62568097598577e-60;rluB_2;Ribosomal large subunit pseudouridine synthase B;Down in serum
AENJPLPP_00963;149.447492667061;3.75040683808434;0.227353722632879;16.4959112815599;3.92591920704461e-61;1.6616681294933e-60;;hypothetical protein;Up in serum
AENJPLPP_02270;4528.91126406196;-1.02378696563822;0.0621224224463377;-16.4801520179382;5.09565720505741e-61;2.15363625270351e-60;prfA;Peptide chain release factor 1;Down in serum
AENJPLPP_00935;182.765135718338;6.08035436915407;0.370718824949274;16.4015257924549;1.86494636878574e-60;7.87061424044067e-60;;hypothetical protein;Up in serum
AENJPLPP_02630;6186.31445369337;-1.1732773384661;0.0715720729713484;-16.3929489500155;2.14767972834385e-60;9.05071399267337e-60;ycaM;Inner membrane transporter YcaM;Down in serum
AENJPLPP_00973;690.133649308257;5.27289301344623;0.322124366053492;16.3691218955185;3.17765592313e-60;1.3371870011784e-59;;hypothetical protein;Up in serum
AENJPLPP_01723;937.892692058032;-1.5068333439682;0.0922344479869626;-16.3369909708919;5.38454610276431e-60;2.26259715025248e-59;;hypothetical protein;Down in serum
AENJPLPP_02105;14886.5963481486;0.989115733082108;0.0605765265773031;16.328366596257;6.20227596504693e-60;2.60245354614073e-59;;putative protein;Not significant
AENJPLPP_00882;697.994532060508;-1.57107748540392;0.0962315635324302;-16.3260101751799;6.44647396096097e-60;2.70102621213214e-59;;hypothetical protein;Down in serum
AENJPLPP_02058;196.820716396006;-3.26980407181893;0.200350884290884;-16.3203875210832;7.06854690438975e-60;2.95741502666422e-59;yfcJ;putative MFS-type transporter YfcJ;Down in serum
AENJPLPP_02873;4431.79132844172;-1.18977441968548;0.072934312905704;-16.3129585003937;7.98307579358875e-60;3.33525347359117e-59;;hypothetical protein;Down in serum
AENJPLPP_01101;1096.77042606566;1.27374574007306;0.0782661999731322;16.2745315412058;1.49660424365282e-59;6.24371283311892e-59;;hypothetical protein;Up in serum
AENJPLPP_00240;9258.70885007381;0.965080226285111;0.059357039144752;16.2589010535314;1.93171685816544e-59;8.04743847064058e-59;ybhL;Inner membrane protein YbhL;Not significant
AENJPLPP_00183;3809.97914541218;1.0754389656299;0.0662391297294624;16.2357049378859;2.81989757523462e-59;1.1730773912976e-58;sppA;Putative signal peptide peptidase SppA;Up in serum
AENJPLPP_00211;2241.78154955462;-1.2298262762279;0.0758473034873974;-16.2145022918612;3.98291008058871e-59;1.6545269835484e-58;aroC;Chorismate synthase;Down in serum
AENJPLPP_00112;466.471382814727;-1.81298700734425;0.111860406420221;-16.2075846616673;4.45745630382356e-59;1.8490189112157e-58;;hypothetical protein;Down in serum
AENJPLPP_02594;417.835628853584;-1.8514435224572;0.114365896923443;-16.1887728095777;6.05236241805685e-59;2.507038315986e-58;;hypothetical protein;Down in serum
AENJPLPP_02386;2993.90057466999;-0.996615379433606;0.0616151314313751;-16.1748479031259;7.58849247205794e-59;3.13887643162397e-58;clpP_2;ATP-dependent Clp protease proteolytic subunit;Not significant
AENJPLPP_00407;316.290861249811;-2.24634172723652;0.139131714983729;-16.1454326031936;1.22288129162523e-58;5.05110683859952e-58;ybbH_1;putative HTH-type transcriptional regulator YbbH;Down in serum
AENJPLPP_01802;2247.88829864821;1.44700355093589;0.0897590905217288;16.1209693917922;1.81735943733752e-58;7.49596413814004e-58;rbsK;Ribokinase;Up in serum
AENJPLPP_00234;1598.80391680809;1.34661497238162;0.0836109294885944;16.1057290071787;2.32541124404488e-58;9.57793146062048e-58;pphA;Serine/threonine-protein phosphatase 1;Up in serum
AENJPLPP_01751;412.901090115544;1.86876023206538;0.116034619110622;16.1051955561968;2.34555312664303e-58;9.64724675817021e-58;dhaL;PTS-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL;Up in serum
AENJPLPP_01901;504.282949490709;1.68243977231399;0.104730753815041;16.0644291292437;4.53015801454262e-58;1.86062343277124e-57;;hypothetical protein;Up in serum
AENJPLPP_03001;422.705838362449;1.72034926602603;0.10711818877034;16.0602908411234;4.84275209348664e-58;1.98621043608917e-57;;hypothetical protein;Up in serum
AENJPLPP_02368;1484.32433706975;1.36123390838324;0.0847980774993782;16.0526505850704;5.47740219121962e-58;2.24334672022947e-57;yhaX;Stress response protein YhaX;Up in serum
AENJPLPP_02375;13810.1955861309;-0.904320292657204;0.0563746072456558;-16.041269941209;6.57950477328932e-58;2.69094352525541e-57;valS;Valine--tRNA ligase;Not significant
AENJPLPP_00481;595.015642840709;-1.64270250910123;0.10249975144129;-16.0264048058901;8.35804607365898e-58;3.41355261802173e-57;;Autolysin;Down in serum
AENJPLPP_00871;1998.11912408869;-1.20235198376401;0.0751468448801731;-16.0000328115071;1.27707765769887e-57;5.2084735843405e-57;vraR;Response regulator protein VraR;Down in serum
AENJPLPP_00439;6212.48861054444;1.59990485061314;0.100167234786321;15.9723372021409;1.99180386788601e-57;8.11207393466302e-57;carB;Carbamoyl-phosphate synthase large chain;Up in serum
AENJPLPP_00174;142.438637753392;3.31848982760577;0.207781158441747;15.9710815576001;2.03231085181533e-57;8.26548771017633e-57;;hypothetical protein;Up in serum
AENJPLPP_02666;1337.43621066464;1.18093310836097;0.0739500779334038;15.9693287872457;2.09023083392982e-57;8.48919412608595e-57;phoP;Alkaline phosphatase synthesis transcriptional regulatory protein PhoP;Up in serum
AENJPLPP_00356;420.039309382102;1.82379882502694;0.1142239867651;15.9668636744185;2.17448282604869e-57;8.81907240871001e-57;;hypothetical protein;Up in serum
AENJPLPP_00629;420.360921398411;1.72319421263635;0.108053422358286;15.9476134584848;2.95993767258036e-57;1.19879534110626e-56;ssuB;Aliphatic sulfonates import ATP-binding protein SsuB;Up in serum
AENJPLPP_00856;2528.1963977246;-1.01550911724017;0.0637907769564885;-15.9193721363959;4.65019832128633e-57;1.88074687660914e-56;rlmCD;23S rRNA (uracil-C(5))-methyltransferase RlmCD;Down in serum
AENJPLPP_00521;298.501239473903;-2.44742868902877;0.154424249354307;-15.8487329500527;1.43443914445239e-56;5.7934629523514e-56;;hypothetical protein;Down in serum
AENJPLPP_00880;4466.6422043428;-1.14889593712416;0.0725968280474392;-15.8257043458345;2.06871095095714e-56;8.3436098188188e-56;pglH_1;GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1%2C4-N-acetyl-D-galactosaminyltransferase;Down in serum
AENJPLPP_01461;5688.35413634256;-1.10937673608589;0.0702992992043167;-15.7807652230162;4.22040262056922e-56;1.69983574427352e-55;deoC;Deoxyribose-phosphate aldolase;Down in serum
AENJPLPP_00887;944.361873397224;-1.27559568050694;0.0809038332185588;-15.766813879646;5.26390727263258e-56;2.11719585330195e-55;;hypothetical protein;Down in serum
AENJPLPP_01250;4585.66196915092;0.999729486079494;0.0634412066720785;15.7583617733975;6.01726373385856e-56;2.41686510248222e-55;veg;Protein Veg;Not significant
AENJPLPP_02566;531.905339953181;1.56739962809322;0.0995243718688535;15.7489024915287;6.98836330105934e-56;2.80304599623758e-55;bglH_2;Aryl-phospho-beta-D-glucosidase BglH;Up in serum
AENJPLPP_01565;5803.1193382126;-0.905258231279913;0.0574859773505413;-15.7474617811536;7.14938050652881e-56;2.86368583700301e-55;mutS_2;DNA mismatch repair protein MutS;Not significant
AENJPLPP_01333;629.786394033487;-1.47468195442941;0.0936710732685199;-15.7431948089466;7.64826974085419e-56;3.05930789634168e-55;;hypothetical protein;Down in serum
AENJPLPP_00544;958.783439090217;-1.66153661874757;0.105562080425969;-15.7399002752016;8.05705525780458e-56;3.21840122232194e-55;uppP;Undecaprenyl-diphosphatase;Down in serum
AENJPLPP_00804;6018.12208073267;0.935998639339924;0.0595550644857528;15.716524655327;1.16543476073585e-55;4.64896715515453e-55;dnaE;DNA polymerase III subunit alpha;Not significant
AENJPLPP_02349;793.341589997401;1.3559078042375;0.0862825639162006;15.7147370534142;1.19877516311025e-55;4.77542171679486e-55;ypjQ;putative protein YpjQ;Up in serum
AENJPLPP_00649;8964.20334364777;-1.06752371078256;0.0680177107444676;-15.6947903582508;1.64184150497988e-55;6.53147877390902e-55;parE;DNA topoisomerase 4 subunit B;Down in serum
AENJPLPP_00378;574.366793313022;-1.58926298924059;0.10129816672877;-15.68896102035;1.7997724788435e-55;7.14998289003037e-55;;hypothetical protein;Down in serum
AENJPLPP_00051;611.666223563498;1.53866763699648;0.0981571814751609;15.6755482774925;2.22298473652951e-55;8.81925279669475e-55;;hypothetical protein;Up in serum
AENJPLPP_00547;548.156154940381;-1.58603214926388;0.1011810946574;-15.67518274668;2.23581034013336e-55;8.85806763329027e-55;;hypothetical protein;Down in serum
AENJPLPP_01648;2033.09137680352;-1.23242252450092;0.0786439923500174;-15.67090489272;2.39150168395176e-55;9.46202840172219e-55;;Phosphomevalonate kinase;Down in serum
AENJPLPP_00903;2776.43833971418;-0.972683733838179;0.0621578324325832;-15.6486108953873;3.3955045214888e-55;1.34161589777142e-54;;hypothetical protein;Not significant
AENJPLPP_02073;1582.82022543095;1.10867605673201;0.0708912503381439;15.6391099246204;3.94199398116436e-55;1.55543177142962e-54;dinB;DNA polymerase IV;Up in serum
AENJPLPP_00469;595.220620663125;-1.56493953377608;0.100125653963949;-15.6297559298792;4.56548422428585e-55;1.79901083371047e-54;recU;Holliday junction resolvase RecU;Down in serum
AENJPLPP_00438;763.434344194257;1.73721345933109;0.111283388973001;15.6107167059099;6.15417583545652e-55;2.42175135579046e-54;pyrK_2;Dihydroorotate dehydrogenase B (NAD(+))%2C electron transfer subunit;Up in serum
AENJPLPP_02115;642.826356071615;1.50159035883916;0.096757327402308;15.5191384379158;2.57484905192192e-54;1.01187050461493e-53;;hypothetical protein;Up in serum
AENJPLPP_00654;6749.14778025609;-1.09520429698736;0.0706307170443309;-15.5060622745761;3.15652671281613e-54;1.23878784201086e-53;clpY;ATP-dependent protease ATPase subunit ClpY;Down in serum
AENJPLPP_01787;1319.93489293085;1.11590207293973;0.07197881980143;15.503200469502;3.30034360942306e-54;1.29348594759622e-53;sasA_3;Adaptive-response sensory-kinase SasA;Up in serum
AENJPLPP_00366;1241.84928811469;1.42533649507755;0.0922207545650954;15.4557019382383;6.90552062503946e-54;2.70280592205846e-53;yckB;putative ABC transporter extracellular-binding protein YckB;Up in serum
AENJPLPP_02532;4710.91652847777;1.05031523997636;0.0679694059359328;15.4527647478098;7.22756151893295e-54;2.82505491854131e-53;ftsX;Cell division protein FtsX;Up in serum
AENJPLPP_00191;131.509457168427;3.88961803389408;0.251908929762556;15.4405722637953;8.73220409335339e-54;3.40860299193634e-53;;hypothetical protein;Up in serum
